2025-07-10 22:16:20: Rename start: 07/10/2025 22:16:20 (Î≥ÄÍ≤??úÏûë)
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Europe\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Europe\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Indian\__init__.py - restaurant ??your_program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Indian\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Indian\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Mexico\__init__.py - restaurant ??your_program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Mexico\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Mexico\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Pacific\__init__.py - restaurant ??your_program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Pacific\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\Pacific\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\US\__init__.py - restaurant ??your_program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\US\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\tzdata\zoneinfo\US\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\urllib3\contrib\__init__.py - restaurant ??your_program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\urllib3\contrib\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\urllib3\contrib\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\websockets\legacy\__init__.py - restaurant ??your_program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\websockets\legacy\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\websockets\legacy\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\websockets\sync\__init__.py - restaurant ??your_program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\websockets\sync\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\websockets\sync\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\werkzeug\middleware\__init__.py - restaurant ??your_program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\werkzeug\middleware\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:17: Changed: C:\your_program\venv\Lib\site-packages\werkzeug\middleware\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:18: Changed: C:\your_program\venv\Lib\site-packages\werkzeug\sansio\__init__.py - restaurant ??your_program
2025-07-10 22:17:18: Changed: C:\your_program\venv\Lib\site-packages\werkzeug\sansio\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:18: Changed: C:\your_program\venv\Lib\site-packages\werkzeug\sansio\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:18: Changed: C:\your_program\venv\Lib\site-packages\wtforms\csrf\__init__.py - restaurant ??your_program
2025-07-10 22:17:18: Changed: C:\your_program\venv\Lib\site-packages\wtforms\csrf\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:18: Changed: C:\your_program\venv\Lib\site-packages\wtforms\csrf\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:18: Changed: C:\your_program\venv\Lib\site-packages\_pytest\_py\__init__.py - restaurant ??your_program
2025-07-10 22:17:18: Changed: C:\your_program\venv\Lib\site-packages\_pytest\_py\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:18: Changed: C:\your_program\venv\Lib\site-packages\_pytest\_py\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:18: ?ìú Processing JavaScript/TypeScript files... (JavaScript/TypeScript ?åÏùº Î≥ÄÍ≤?Ï§?
2025-07-10 22:19:25: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\@sideway\address\lib\tlds.js - restaurant ??your_program
2025-07-10 22:20:11: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\command-exists\test\executable-script.js - restaurant ??your_program
2025-07-10 22:20:11: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\command-exists\test\executable-script.js - Restaurant ??Your_Program
2025-07-10 22:20:11: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\command-exists\test\executable-script.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:20:11: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\command-exists\test\non-executable-script.js - restaurant ??your_program
2025-07-10 22:20:11: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\command-exists\test\non-executable-script.js - Restaurant ??Your_Program
2025-07-10 22:20:11: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\command-exists\test\non-executable-script.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\index.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\index.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\abc\index.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\abc\index.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\abc\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\xmodules\aaa\index.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\xmodules\aaa\index.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\xmodules\aaa\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\ymodules\aaa\index.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\ymodules\aaa\index.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\ymodules\aaa\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\zmodules\bbb\main.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\zmodules\bbb\main.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\zmodules\bbb\main.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\aaa\index.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\aaa\index.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\aaa\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\ccc\index.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\ccc\index.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\ccc\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\y\bbb\index.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\y\bbb\index.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\y\bbb\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\y\ccc\index.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\y\ccc\index.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\y\ccc\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\pathfilter\deep_ref\main.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\pathfilter\deep_ref\main.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\pathfilter\deep_ref\main.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\aaa.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\aaa.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\aaa.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\bbb.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\bbb.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\bbb.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\aaa\index.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\aaa\index.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\aaa\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\aaa\main.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\aaa\main.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\aaa\main.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\bbb\main.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\bbb\main.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\precedence\bbb\main.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\foo.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\foo.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\foo.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\mug.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\mug.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\mug.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\baz\doom.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\baz\doom.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\baz\doom.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\baz\quux.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\baz\quux.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\baz\quux.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\browser_field\a.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\browser_field\a.js - Restaurant ??Your_Program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\browser_field\a.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\browser_field\b.js - restaurant ??your_program
2025-07-10 22:21:37: Changed: C:\your_program\backups\backup_2025-07-10_22-04-41\mobile_app\node_modules\eslint-plugin-react\node_modules\resolve\test\resolver\browser_field\b.js - Restaurant ??Your_Program
